Id,StateFars,StateEng,CityFars,CityEng,Lat,Long,StateCity
365,مازندران,Mazandaran,بهشهر1,,36.4713255,52.36330481,"مازندران,بهشهر1"
366,مازندران,Mazandaran,متل قو يا سلمانشهر,,36.4713255,52.36330481,"مازندران,متل قو يا سلمانشهر"
367,مازندران,Mazandaran,عباس آباد مازندران,,36.4713255,52.36330481,"مازندران,عباس آباد مازندران"
368,کهگيلويه و بوير احمد,Kohgiluyeh And Buyer Ahmad,ياسوج,,30.65900412,51.59400361,"کهگيلويه و بوير احمد,ياسوج"
369,کرمانشاه,Kermanshah,سنندج,,34.5123753,45.5772074,"کرمانشاه ,سنندج"
370,کرمانشاه,Kermanshah,پاوه,,34.5123753,45.5772074,"کرمانشاه ,پاوه"
371,کرمانشاه,Kermanshah,کامياران,,34.5123753,45.5772074,"کرمانشاه ,کامياران"
372,کرمانشاه,Kermanshah,کنگاور,,34.5123753,45.5772074,"کرمانشاه ,کنگاور"
373,کرمانشاه,Kermanshah,اسلام آباد,,34.5123753,45.5772074,"کرمانشاه ,اسلام آباد"
374,کرمانشاه,Kermanshah,سنقر,,34.5123753,45.5772074,"کرمانشاه ,سنقر"
375,کرمانشاه,Kermanshah,روانسر,,34.5123753,45.5772074,"کرمانشاه ,روانسر"
376,کرمانشاه,Kermanshah,دهلران,,34.5123753,45.5772074,"کرمانشاه ,دهلران"
377,کرمانشاه,Kermanshah,گيلانغرب,,34.5123753,45.5772074,"کرمانشاه ,گيلانغرب"
378,کرمانشاه,Kermanshah,مريوان,,34.5123753,45.5772074,"کرمانشاه ,مريوان"
379,کرمانشاه,Kermanshah,صحنه,,34.5123753,45.5772074,"کرمانشاه ,صحنه"
380,کرمانشاه,Kermanshah,جوانرود,,34.5123753,45.5772074,"کرمانشاه ,جوانرود"
381,کرمانشاه,Kermanshah,کرند,,34.5123753,45.5772074,"کرمانشاه ,کرند"
382,کرمانشاه,Kermanshah,پلدختر,,34.5123753,45.5772074,"کرمانشاه ,پلدختر"
383,کرمانشاه,Kermanshah,بروجرد,,34.5123753,45.5772074,"کرمانشاه ,بروجرد"
384,کرمانشاه,Kermanshah,دورود,,34.5123753,45.5772074,"کرمانشاه ,دورود"
385,کرمانشاه,Kermanshah,ديواندره,,34.5123753,45.5772074,"کرمانشاه ,ديواندره"
386,کرمانشاه,Kermanshah,هرسين,,34.5123753,45.5772074,"کرمانشاه ,هرسين"
387,کرمانشاه,Kermanshah,آبدانان,,34.5123753,45.5772074,"کرمانشاه ,آبدانان"
388,کرمانشاه,Kermanshah,دره شهر,,34.5123753,45.5772074,"کرمانشاه ,دره شهر"
389,کرمانشاه,Kermanshah,رزن,,34.5123753,45.5772074,"کرمانشاه ,رزن"
390,کرمانشاه,Kermanshah,کبوترآهنگ,,34.5123753,45.5772074,"کرمانشاه ,کبوترآهنگ"
391,کرمانشاه,Kermanshah,قصرشيرين,,34.5123753,45.5772074,"کرمانشاه ,قصرشيرين"
392,کرمانشاه,Kermanshah,بيستون,,34.5123753,45.5772074,"کرمانشاه ,بيستون"
393,کرمانشاه,Kermanshah,خرم آباد,,34.5123753,45.5772074,"کرمانشاه ,خرم آباد"
394,کرمانشاه,Kermanshah,اسدآباد,,34.5123753,45.5772074,"کرمانشاه ,اسدآباد"
395,کرمانشاه,Kermanshah,بهارهمدان,,34.5123753,45.5772074,"کرمانشاه ,بهارهمدان"
396,کرمانشاه,Kermanshah,کوهدشت,,34.5123753,45.5772074,"کرمانشاه ,کوهدشت"
397,کرمانشاه,Kermanshah,ملاير,,34.5123753,45.5772074,"کرمانشاه ,ملاير"
398,کرمانشاه,Kermanshah,نهاوند,,34.5123753,45.5772074,"کرمانشاه ,نهاوند"
399,کرمانشاه,Kermanshah,ازنا,,34.5123753,45.5772074,"کرمانشاه ,ازنا"
400,کرمانشاه,Kermanshah,تويسرکان,,34.5123753,45.5772074,"کرمانشاه ,تويسرکان"
401,کرمانشاه,Kermanshah,ايوانغرب,,34.5123753,45.5772074,"کرمانشاه ,ايوانغرب"
402,کرمانشاه,Kermanshah,بيجار,,34.5123753,45.5772074,"کرمانشاه ,بيجار"
403,کرمانشاه,Kermanshah,همدان,,34.5123753,45.5772074,"کرمانشاه ,همدان"
404,کرمانشاه,Kermanshah,قروه,,34.5123753,45.5772074,"کرمانشاه ,قروه"
405,کرمانشاه,Kermanshah,دهگلان,,34.5123753,45.5772074,"کرمانشاه ,دهگلان"
406,کرمانشاه,Kermanshah,اليگودرز,,34.5123753,45.5772074,"کرمانشاه ,اليگودرز"
407,کرمانشاه,Kermanshah,ايلام,,34.5123753,45.5772074,"کرمانشاه ,ايلام"
408,کرمانشاه,Kermanshah,سرپل ذهاب,,34.5123753,45.5772074,"کرمانشاه ,سرپل ذهاب"
409,کرمانشاه,Kermanshah,نورآباد,,34.5123753,45.5772074,"کرمانشاه ,نورآباد"
410,کرمانشاه,Kermanshah,لاله جين,,34.5123753,45.5772074,"کرمانشاه ,لاله جين"
411,کرمانشاه,Kermanshah,نوژه-الشتر,,34.5123753,45.5772074,"کرمانشاه ,نوژه-الشتر"
412,کرمانشاه,Kermanshah,کرمانشاه,,34.5123753,45.5772074,"کرمانشاه ,کرمانشاه"
413,سيستان وبلوچستان,Sistan and Baluchestan,زابل,,25.30040529,60.62993201,"سيستان وبلوچستان ,زابل"
414,سيستان وبلوچستان,Sistan and Baluchestan,خاش,,25.30040529,60.62993201,"سيستان وبلوچستان ,خاش"
415,سيستان وبلوچستان,Sistan and Baluchestan,سراوان,,25.30040529,60.62993201,"سيستان وبلوچستان ,سراوان"
416,سيستان وبلوچستان,Sistan and Baluchestan,ايرانشهر,,25.30040529,60.62993201,"سيستان وبلوچستان ,ايرانشهر"
417,سيستان وبلوچستان,Sistan and Baluchestan,کنارک,,25.30040529,60.62993201,"سيستان وبلوچستان ,کنارک"
418,سيستان وبلوچستان,Sistan and Baluchestan,نيکشهر,,25.30040529,60.62993201,"سيستان وبلوچستان ,نيکشهر"
419,سيستان وبلوچستان,Sistan and Baluchestan,زاهدان,,25.30040529,60.62993201,"سيستان وبلوچستان ,زاهدان"
420,سيستان وبلوچستان,Sistan and Baluchestan,چابهار,,25.30040529,60.62993201,"سيستان وبلوچستان ,چابهار"
421,سيستان وبلوچستان,Sistan and Baluchestan,نوبنديان,,25.30040529,60.62993201,"سيستان وبلوچستان ,نوبنديان"
422,سيستان وبلوچستان,Sistan and Baluchestan,سرباز,,25.30040529,60.62993201,"سيستان وبلوچستان ,سرباز"
423,سيستان وبلوچستان,Sistan and Baluchestan,جلال آباد - نصير آباد,,25.30040529,60.62993201,"سيستان وبلوچستان ,جلال آباد - نصير آباد"
424,سيستان وبلوچستان,Sistan and Baluchestan,جکيگور-پيشين,,25.30040529,60.62993201,"سيستان وبلوچستان ,جکيگور-پيشين"
425,سيستان وبلوچستان,Sistan and Baluchestan,قصرقند,,25.30040529,60.62993201,"سيستان وبلوچستان ,قصرقند"
426,لرستان,Lorestan,الشتر,,33.91995668,48.8000081,"لرستان ,الشتر"
427,لرستان,Lorestan,نور آباد,,33.91995668,48.8000081,"لرستان ,نور آباد"
428,لرستان,Lorestan,کوهدشت,,33.91995668,48.8000081,"لرستان ,کوهدشت"
429,لرستان,Lorestan,پل دختر,,33.91995668,48.8000081,"لرستان ,پل دختر"
430,لرستان,Lorestan,خرم آباد,,33.91995668,48.8000081,"لرستان ,خرم آباد"
431,لرستان,Lorestan,بروجرد,,33.91995668,48.8000081,"لرستان ,بروجرد"
432,لرستان,Lorestan,ازنا,,33.91995668,48.8000081,"لرستان ,ازنا"
433,لرستان,Lorestan,اليگودرز,,33.91995668,48.8000081,"لرستان ,اليگودرز"
434,لرستان,Lorestan,درود,,33.91995668,48.8000081,"لرستان ,درود"
435,لرستان,Lorestan,معمولان,,33.91995668,48.8000081,"لرستان ,معمولان"
436,چهارمحال بختياري,Chaharmahal and Bakhtiari,سامان,,32.32099805,50.85399659,"چهارمحال بختياري ,سامان"
437,چهارمحال بختياري,Chaharmahal and Bakhtiari,شهرکرد,,32.32099805,50.85399659,"چهارمحال بختياري ,شهرکرد"
438,چهارمحال بختياري,Chaharmahal and Bakhtiari,هفشجان,,32.32099805,50.85399659,"چهارمحال بختياري ,هفشجان"
439,چهارمحال بختياري,Chaharmahal and Bakhtiari,بروجن,,32.32099805,50.85399659,"چهارمحال بختياري ,بروجن"
440,چهارمحال بختياري,Chaharmahal and Bakhtiari,فارسان,,32.32099805,50.85399659,"چهارمحال بختياري ,فارسان"
441,چهارمحال بختياري,Chaharmahal and Bakhtiari,فرخ شهر,,32.32099805,50.85399659,"چهارمحال بختياري ,فرخ شهر"
442,چهارمحال بختياري,Chaharmahal and Bakhtiari,لردگان,,32.32099805,50.85399659,"چهارمحال بختياري ,لردگان"
443,سمنان,Semnan,سمنان,,36.42287884,54.96288773,"سمنان ,سمنان"
444,سمنان,Semnan,گرمسار,,36.42287884,54.96288773,"سمنان ,گرمسار"
445,سمنان,Semnan,شاهرود,,36.42287884,54.96288773,"سمنان ,شاهرود"
446,سمنان,Semnan,دامغان,,36.42287884,54.96288773,"سمنان ,دامغان"
447,قزوين,Qazvin,نظرآباد,,36.27001996,49.99998653,"قزوين ,نظرآباد"
448,قزوين,Qazvin,زيباشهر,,36.27001996,49.99998653,"قزوين ,زيباشهر"
449,قزوين,Qazvin,اشتهارد,,36.27001996,49.99998653,"قزوين ,اشتهارد"
450,قزوين,Qazvin,هشتگرد,,36.27001996,49.99998653,"قزوين ,هشتگرد"
451,قزوين,Qazvin,بيدستان,,36.27001996,49.99998653,"قزوين ,بيدستان"
452,قزوين,Qazvin,شريف آباد,,36.27001996,49.99998653,"قزوين ,شريف آباد"
453,قزوين,Qazvin,غياث آباد,,36.27001996,49.99998653,"قزوين ,غياث آباد"
454,قزوين,Qazvin,خاکعلي,,36.27001996,49.99998653,"قزوين ,خاکعلي"
455,قزوين,Qazvin,بويين زهرا-شال,,36.27001996,49.99998653,"قزوين ,بويين زهرا-شال"
456,قزوين,Qazvin,تاکستان,,36.27001996,49.99998653,"قزوين ,تاکستان"
457,قزوين,Qazvin,شهر صنعتي البرز,,36.27001996,49.99998653,"قزوين ,شهر صنعتي البرز"
458,قزوين,Qazvin,شهرک محمديه,,36.27001996,49.99998653,"قزوين ,شهرک محمديه"
459,قزوين,Qazvin,چوبيدر,,36.27001996,49.99998653,"قزوين ,چوبيدر"
460,قزوين,Qazvin,اوج,,36.27001996,49.99998653,"قزوين ,اوج"
461,قزوين,Qazvin,آبگرم,,36.27001996,49.99998653,"قزوين ,آبگرم"
462,قزوين,Qazvin,ضياءاباد,,36.27001996,49.99998653,"قزوين ,ضياءاباد"
463,قزوين,Qazvin,قزوين,,36.27001996,49.99998653,"قزوين ,قزوين"
464,قزوين,Qazvin,آبيک,,36.27001996,49.99998653,"قزوين ,آبيک"
465,قزوين,Qazvin,اقباليه,,36.27001996,49.99998653,"قزوين ,اقباليه"
466,قزوين,Qazvin,الوند,,36.27001996,49.99998653,"قزوين ,الوند"
467,گلستان,Golestan,گاليکش,,37.25182049,55.17145382,"گلستان ,گاليکش"
468,گلستان,Golestan,کلاله,,37.25182049,55.17145382,"گلستان ,کلاله"
469,گلستان,Golestan,بسطام,,37.25182049,55.17145382,"گلستان ,بسطام"
470,گلستان,Golestan,شاهرود,,37.25182049,55.17145382,"گلستان ,شاهرود"
471,گلستان,Golestan,دامغان,,37.25182049,55.17145382,"گلستان ,دامغان"
472,گلستان,Golestan,بندر ترکمن,,37.25182049,55.17145382,"گلستان ,بندر ترکمن"
473,گلستان,Golestan,بندر گز,,37.25182049,55.17145382,"گلستان ,بندر گز"
474,گلستان,Golestan,گلوگاه,,37.25182049,55.17145382,"گلستان ,گلوگاه"
475,گلستان,Golestan,بهشهر,,37.25182049,55.17145382,"گلستان ,بهشهر"
476,گلستان,Golestan,نکا,,37.25182049,55.17145382,"گلستان ,نکا"
477,گلستان,Golestan,آمل,,37.25182049,55.17145382,"گلستان ,آمل"
478,گلستان,Golestan,نوکده,,37.25182049,55.17145382,"گلستان ,نوکده"
479,گلستان,Golestan,سيمين شهر,,37.25182049,55.17145382,"گلستان ,سيمين شهر"
480,گلستان,Golestan,گرگان,,37.25182049,55.17145382,"گلستان ,گرگان"
481,گلستان,Golestan,گميشان,,37.25182049,55.17145382,"گلستان ,گميشان"
482,گلستان,Golestan,کردکوي,,37.25182049,55.17145382,"گلستان ,کردکوي"
483,گلستان,Golestan,آزادشهر,,37.25182049,55.17145382,"گلستان ,آزادشهر"
484,گلستان,Golestan,مينودشت,,37.25182049,55.17145382,"گلستان ,مينودشت"
485,گلستان,Golestan,مراوه تپه,,37.25182049,55.17145382,"گلستان ,مراوه تپه"
486,گلستان,Golestan,دلند,,37.25182049,55.17145382,"گلستان ,دلند"
487,گلستان,Golestan,ساري,,37.25182049,55.17145382,"گلستان ,ساري"
488,گلستان,Golestan,بابل,,37.25182049,55.17145382,"گلستان ,بابل"
489,گلستان,Golestan,آق قلا,,37.25182049,55.17145382,"گلستان ,آق قلا"
490,گلستان,Golestan,علي آباد,,37.25182049,55.17145382,"گلستان ,علي آباد"
491,گلستان,Golestan,راميان,,37.25182049,55.17145382,"گلستان ,راميان"
492,گلستان,Golestan,گنبد,,37.25182049,55.17145382,"گلستان ,گنبد"
493,گلستان,Golestan,فاضل آباد,,37.25182049,55.17145382,"گلستان ,فاضل آباد"
494,گلستان,Golestan,خان ببين,,37.25182049,55.17145382,"گلستان ,خان ببين"
566,خراسان,Khorasan,آشخانه,,36.22002301,58.82001664,"خراسان ,آشخانه"
567,خراسان,Khorasan,بجستان,,36.22002301,58.82001664,"خراسان ,بجستان"
568,خراسان,Khorasan,بردسکن,,36.22002301,58.82001664,"خراسان ,بردسکن"
569,خراسان,Khorasan,بشرويه,,36.22002301,58.82001664,"خراسان ,بشرويه"
570,خراسان,Khorasan,بيدخت,,36.22002301,58.82001664,"خراسان ,بيدخت"
571,خراسان,Khorasan,جاجرم,,36.22002301,58.82001664,"خراسان ,جاجرم"
572,خراسان,Khorasan,سرايان,,36.22002301,58.82001664,"خراسان ,سرايان"
573,خراسان,Khorasan,طرقبه,,36.22002301,58.82001664,"خراسان ,طرقبه"
574,خراسان,Khorasan,سبزوار,,36.22002301,58.82001664,"خراسان ,سبزوار"
575,خراسان,Khorasan,چناران,,36.22002301,58.82001664,"خراسان ,چناران"
576,خراسان,Khorasan,قوچان,,36.22002301,58.82001664,"خراسان ,قوچان"
577,خراسان,Khorasan,درگز,,36.22002301,58.82001664,"خراسان ,درگز"
578,خراسان,Khorasan,فاروج,,36.22002301,58.82001664,"خراسان ,فاروج"
579,خراسان,Khorasan,شيروان,,36.22002301,58.82001664,"خراسان ,شيروان"
580,خراسان,Khorasan,بجنورد,,36.22002301,58.82001664,"خراسان ,بجنورد"
581,خراسان,Khorasan,کلات,,36.22002301,58.82001664,"خراسان ,کلات"
582,خراسان,Khorasan,خواف,,36.22002301,58.82001664,"خراسان ,خواف"
583,خراسان,Khorasan,طبس,,36.22002301,58.82001664,"خراسان ,طبس"
584,خراسان,Khorasan,فردوس,,36.22002301,58.82001664,"خراسان ,فردوس"
585,خراسان,Khorasan,اسفراين,,36.22002301,58.82001664,"خراسان ,اسفراين"
586,خراسان,Khorasan,تربت حيدريه,,36.22002301,58.82001664,"خراسان ,تربت حيدريه"
587,خراسان,Khorasan,گناباد,,36.22002301,58.82001664,"خراسان ,گناباد"
588,خراسان,Khorasan,چاپشلو,,36.22002301,58.82001664,"خراسان ,چاپشلو"
589,خراسان,Khorasan,مشهد,,36.22002301,58.82001664,"خراسان ,مشهد"
590,خراسان,Khorasan,فيض آباد,,36.22002301,58.82001664,"خراسان ,فيض آباد"
591,خراسان,Khorasan,شانديز,,36.22002301,58.82001664,"خراسان ,شانديز"
592,خراسان,Khorasan,بيرجند,,36.22002301,58.82001664,"خراسان ,بيرجند"
593,خراسان,Khorasan,نيشابور,,36.22002301,58.82001664,"خراسان ,نيشابور"
594,خراسان,Khorasan,سرخس,,36.22002301,58.82001664,"خراسان ,سرخس"
595,خراسان,Khorasan,کاشمر,,36.22002301,58.82001664,"خراسان ,کاشمر"
596,خراسان,Khorasan,قاين,,36.22002301,58.82001664,"خراسان ,قاين"
597,خراسان,Khorasan,فريمان,,36.22002301,58.82001664,"خراسان ,فريمان"
598,خراسان,Khorasan,تربت جام,,36.22002301,58.82001664,"خراسان ,تربت جام"
599,خراسان,Khorasan,تايباد,,36.22002301,58.82001664,"خراسان ,تايباد"
600,خراسان,Khorasan,نهبندان,,36.22002301,58.82001664,"خراسان ,نهبندان"
601,کردستان,Kordestan,بيجار,,35.30000165,47.02001339,"کردستان ,بيجار"
602,کردستان,Kordestan,سنندج,,35.30000165,47.02001339,"کردستان ,سنندج"
603,کردستان,Kordestan,قروه,,35.30000165,47.02001339,"کردستان ,قروه"
604,کردستان,Kordestan,سقز,,35.30000165,47.02001339,"کردستان ,سقز"
605,ايلام,Ilam,ايلام,,33.63041363,46.43002356,"ايلام ,ايلام"
606,يزد,Yazd,زارچ و اشکذر,,31.92005292,54.37000403,"يزد,زارچ و اشکذر"
607,يزد,Yazd,بافق,,31.92005292,54.37000403,"يزد,بافق"
608,يزد,Yazd,طبس,,31.92005292,54.37000403,"يزد,طبس"
609,يزد,Yazd,هرات - مروست,,31.92005292,54.37000403,"يزد,هرات - مروست"
610,يزد,Yazd,ابرکوه,,31.92005292,54.37000403,"يزد,ابرکوه"
611,يزد,Yazd,اقليد,,31.92005292,54.37000403,"يزد,اقليد"
612,يزد,Yazd,مهريز,,31.92005292,54.37000403,"يزد,مهريز"
613,يزد,Yazd,تفت,,31.92005292,54.37000403,"يزد,تفت"
614,يزد,Yazd,اسلاميه,,31.92005292,54.37000403,"يزد,اسلاميه"
615,يزد,Yazd,باغ بيد-ده بالا-سانيچ-طزرجان,,31.92005292,54.37000403,"يزد,باغ بيد-ده بالا-سانيچ-طزرجان"
616,يزد,Yazd,خور,,31.92005292,54.37000403,"يزد,خور"
617,يزد,Yazd,صفاشهر,,31.92005292,54.37000403,"يزد,صفاشهر"
618,يزد,Yazd,يزد,,31.92005292,54.37000403,"يزد,يزد"
619,يزد,Yazd,اردکان,,31.92005292,54.37000403,"يزد,اردکان"
620,يزد,Yazd,ميبد,,31.92005292,54.37000403,"يزد,ميبد"
621,يزد,Yazd,ديهوک,,31.92005292,54.37000403,"يزد,ديهوک"
622,يزد,Yazd,آباده-بيدک,,31.92005292,54.37000403,"يزد,آباده-بيدک"
623,زنجان,Zanjan,صايين قلعه,,36.67002138,48.50002641,"زنجان ,صايين قلعه"
624,زنجان,Zanjan,هيدج,,36.67002138,48.50002641,"زنجان ,هيدج"
625,زنجان,Zanjan,شناط,,36.67002138,48.50002641,"زنجان ,شناط"
626,زنجان,Zanjan,سلطانيه,,36.67002138,48.50002641,"زنجان ,سلطانيه"
627,زنجان,Zanjan,خدابنده,,36.67002138,48.50002641,"زنجان ,خدابنده"
628,زنجان,Zanjan,بيجار,,36.67002138,48.50002641,"زنجان ,بيجار"
629,زنجان,Zanjan,سجاس,,36.67002138,48.50002641,"زنجان ,سجاس"
630,زنجان,Zanjan,خرمدره,,36.67002138,48.50002641,"زنجان ,خرمدره"
631,زنجان,Zanjan,تکاب,,36.67002138,48.50002641,"زنجان ,تکاب"
632,زنجان,Zanjan,ماهنشان,,36.67002138,48.50002641,"زنجان ,ماهنشان"
633,زنجان,Zanjan,دندي,,36.67002138,48.50002641,"زنجان ,دندي"
634,زنجان,Zanjan,ديوان دره,,36.67002138,48.50002641,"زنجان ,ديوان دره"
635,زنجان,Zanjan,حسن آباد,,36.67002138,48.50002641,"زنجان ,حسن آباد"
636,زنجان,Zanjan,قيدار,,36.67002138,48.50002641,"زنجان ,قيدار"
637,زنجان,Zanjan,طارم,,36.67002138,48.50002641,"زنجان ,طارم"
638,زنجان,Zanjan,گيلوان,,36.67002138,48.50002641,"زنجان ,گيلوان"
639,زنجان,Zanjan,اببر,,36.67002138,48.50002641,"زنجان ,اببر"
640,زنجان,Zanjan,زنجان,,36.67002138,48.50002641,"زنجان ,زنجان"
641,زنجان,Zanjan,ابهر,,36.67002138,48.50002641,"زنجان ,ابهر"
642,قم,Qom,حسن آباد,,34.65001548,50.95000606,"قم ,حسن آباد"
643,قم,Qom,قم,,34.65001548,50.95000606,"قم ,قم"
644,قم,Qom,حاجي اباد,,34.65001548,50.95000606,"قم ,حاجي اباد"
645,نامشخص -ورانگر,UNKNOWN,نامشخص -ورانگر,,32.4279,53.688,"نامشخص -ورانگر,نامشخص -ورانگر"
